消息序号,来源,采集时间,基站标识,小区标识,服务小区物理小区标识,物理小区标识,RSRP(dBm),RSRQ(dB)
811,5G基站,2023-03-22 22:37:04 (529),1,1,3,3,-100,-10
812,5G基站,2023-03-22 22:37:05 (549),1,1,3,3,-105,-10
813,5G基站,2023-03-22 22:37:06 (559),1,1,3,3,-107,-10
814,5G基站,2023-03-22 22:37:07 (589),1,1,3,3,-109,-11
815,5G基站,2023-03-22 22:37:08 (609),1,1,3,3,-109,-11
816,5G基站,2023-03-22 22:37:09 (649),1,1,3,3,-108,-11
817,5G基站,2023-03-22 22:37:10 (659),1,1,3,3,-108,-11
818,5G基站,2023-03-22 22:37:11 (689),1,1,3,3,-112,-11
819,5G基站,2023-03-22 22:37:12 (709),1,1,3,3,-111,-11
820,5G基站,2023-03-22 22:37:13 (749),1,1,3,3,-114,-11
821,5G基站,2023-03-22 22:37:14 (764),1,1,3,3,-115,-11
822,5G基站,2023-03-22 22:37:15 (784),1,1,3,3,-113,-12
823,5G基站,2023-03-22 22:37:16 (809),1,1,3,3,-116,-12
824,5G基站,2023-03-22 22:37:17 (835),1,1,3,3,-116,-12
825,5G基站,2023-03-22 22:37:18 (869),1,1,3,3,-116,-12
826,5G基站,2023-03-22 22:37:19 (889),1,1,3,3,-117,-12
827,5G基站,2023-03-22 22:37:20 (929),1,1,3,3,-118,-13
828,5G基站,2023-03-22 22:37:21 (949),1,1,3,3,-118,-13
829,5G基站,2023-03-22 22:37:22 (969),1,1,3,3,-119,-13
830,5G基站,2023-03-22 22:37:23 (999),1,1,3,3,-120,-13
831,5G基站,2023-03-22 22:37:25 (9),1,1,3,3,-120,-13
832,5G基站,2023-03-22 22:37:26 (34),1,1,3,3,-123,-15
833,5G基站,2023-03-22 22:37:27 (54),1,1,3,3,-121,-14
834,5G基站,2023-03-22 22:37:28 (79),1,1,3,3,-122,-14
835,5G基站,2023-03-22 22:37:29 (119),1,1,3,3,-122,-14
836,5G基站,2023-03-22 22:37:30 (129),1,1,3,3,-123,-15
837,5G基站,2023-03-22 22:37:31 (165),1,1,3,3,-123,-15
838,5G基站,2023-03-22 22:37:32 (184),1,1,3,3,-122,-15
839,5G基站,2023-03-22 22:37:33 (219),1,1,3,3,-124,-16
840,5G基站,2023-03-22 22:37:34 (234),1,1,3,3,-121,-14
841,5G基站,2023-03-22 22:37:35 (254),1,1,3,3,-125,-17
842,5G基站,2023-03-22 22:37:36 (279),1,1,3,3,-123,-16
843,5G基站,2023-03-22 22:37:37 (314),1,1,3,3,-122,-15
844,5G基站,2023-03-22 22:37:38 (329),1,1,3,3,-122,-15
845,5G基站,2023-03-22 22:37:39 (374),1,1,3,3,-124,-16
846,5G基站,2023-03-22 22:37:40 (379),1,1,3,3,-121,-14
847,5G基站,2023-03-22 22:37:41 (409),1,1,3,3,-123,-15
848,5G基站,2023-03-22 22:37:42 (434),1,1,3,3,-122,-15
849,5G基站,2023-03-22 22:37:43 (454),1,1,3,3,-122,-14
850,5G基站,2023-03-22 22:37:44 (479),1,1,3,3,-123,-15
851,5G基站,2023-03-22 22:37:45 (514),1,1,3,3,-123,-15
852,5G基站,2023-03-22 22:37:46 (529),1,1,3,3,-122,-15
853,5G基站,2023-03-22 22:37:47 (554),1,1,3,3,-123,-15
854,5G基站,2023-03-22 22:37:48 (609),1,1,3,3,-123,-15
855,5G基站,2023-03-22 22:37:49 (612),1,1,3,3,-123,-15
856,5G基站,2023-03-22 22:37:50 (633),1,1,3,3,-121,-15
857,5G基站,2023-03-22 22:37:51 (654),1,1,3,3,-120,-14
858,5G基站,2023-03-22 22:37:52 (679),1,1,3,3,-123,-15
859,5G基站,2023-03-22 22:37:53 (714),1,1,3,3,-123,-15
860,5G基站,2023-03-22 22:37:54 (754),1,1,3,3,-123,-15
861,5G基站,2023-03-22 22:37:55 (759),1,1,3,3,-122,-14
862,5G基站,2023-03-22 22:37:56 (794),1,1,3,3,-122,-15
863,5G基站,2023-03-22 22:37:57 (813),1,1,3,3,-123,-15
864,5G基站,2023-03-22 22:37:58 (834),1,1,3,3,-123,-15
865,5G基站,2023-03-22 22:37:59 (854),1,1,3,3,-123,-15
866,5G基站,2023-03-22 22:38:00 (894),1,1,3,3,-123,-15
867,5G基站,2023-03-22 22:38:01 (914),1,1,3,3,-123,-15
868,5G基站,2023-03-22 22:38:02 (933),1,1,3,3,-123,-15
869,5G基站,2023-03-22 22:38:03 (974),1,1,3,3,-124,-16
870,5G基站,2023-03-22 22:38:04 (994),1,1,3,3,-123,-15
871,5G基站,2023-03-22 22:38:06 (14),1,1,3,3,-123,-15
872,5G基站,2023-03-22 22:38:07 (54),1,1,3,3,-123,-15
873,5G基站,2023-03-22 22:38:08 (94),1,1,3,3,-123,-15
874,5G基站,2023-03-22 22:38:09 (94),1,1,3,3,-123,-15
875,5G基站,2023-03-22 22:38:10 (119),1,1,3,3,-123,-15
876,5G基站,2023-03-22 22:38:11 (134),1,1,3,3,-123,-15
877,5G基站,2023-03-22 22:38:12 (159),1,1,3,3,-123,-16
878,5G基站,2023-03-22 22:38:13 (214),1,1,3,3,-123,-16
879,5G基站,2023-03-22 22:38:14 (214),1,1,3,3,-123,-15
880,5G基站,2023-03-22 22:38:15 (239),1,1,3,3,-123,-16
881,5G基站,2023-03-22 22:38:16 (259),1,1,3,3,-123,-15
882,5G基站,2023-03-22 22:38:17 (279),1,1,3,3,-123,-15
883,5G基站,2023-03-22 22:38:18 (319),1,1,3,3,-122,-15
884,5G基站,2023-03-22 22:38:19 (334),1,1,3,3,-123,-15
885,5G基站,2023-03-22 22:38:20 (424),1,1,3,3,-122,-15
886,5G基站,2023-03-22 22:38:21 (439),1,1,3,3,-116,-15
887,5G基站,2023-03-22 22:38:22 (409),1,1,3,3,-121,-16
888,5G基站,2023-03-22 22:38:23 (434),1,1,3,3,-123,-16
889,5G基站,2023-03-22 22:38:24 (459),1,1,3,3,-123,-15
890,5G基站,2023-03-22 22:38:25 (489),1,1,3,3,-123,-15
891,5G基站,2023-03-22 22:38:26 (534),1,1,3,3,-123,-15
892,5G基站,2023-03-22 22:38:27 (534),1,1,3,3,-123,-15
893,5G基站,2023-03-22 22:38:28 (609),1,1,3,3,-123,-15
894,5G基站,2023-03-22 22:38:29 (594),1,1,3,3,-123,-15
895,5G基站,2023-03-22 22:38:30 (618),1,1,3,3,-124,-15
896,5G基站,2023-03-22 22:38:31 (634),1,1,3,3,-123,-16
897,5G基站,2023-03-22 22:38:33 (59),1,1,3,3,-121,-15
898,5G基站,2023-03-22 22:38:33 (694),1,1,3,3,-122,-15
899,5G基站,2023-03-22 22:38:34 (769),1,1,3,3,-122,-15
900,5G基站,2023-03-22 22:38:35 (729),1,1,3,3,-122,-15
901,5G基站,2023-03-22 22:38:36 (774),1,1,3,3,-124,-15
902,5G基站,2023-03-22 22:38:37 (779),1,1,3,3,-123,-15
903,5G基站,2023-03-22 22:38:38 (799),1,1,3,3,-124,-16
904,5G基站,2023-03-22 22:38:39 (834),1,1,3,3,-123,-15
905,5G基站,2023-03-22 22:38:40 (854),1,1,3,3,-123,-16
906,5G基站,2023-03-22 22:38:41 (889),1,1,3,3,-124,-16
907,5G基站,2023-03-22 22:38:42 (914),1,1,3,3,-120,-15
908,5G基站,2023-03-22 22:38:43 (954),1,1,3,3,-123,-16
909,5G基站,2023-03-22 22:38:44 (954),1,1,3,3,-123,-16
910,5G基站,2023-03-22 22:38:45 (979),1,1,3,3,-123,-15
911,5G基站,2023-03-22 22:38:47 (174),1,1,3,3,-123,-15
912,5G基站,2023-03-22 22:38:48 (49),1,1,3,3,-123,-15
913,5G基站,2023-03-22 22:38:49 (54),1,1,3,3,-123,-15
914,5G基站,2023-03-22 22:38:50 (89),1,1,3,3,-123,-16
915,5G基站,2023-03-22 22:38:51 (134),1,1,3,3,-122,-15
916,5G基站,2023-03-22 22:38:52 (129),1,1,3,3,-124,-16
917,5G基站,2023-03-22 22:38:53 (154),1,1,3,3,-124,-16
918,5G基站,2023-03-22 22:38:54 (199),1,1,3,3,-123,-16
919,5G基站,2023-03-22 22:38:55 (234),1,1,3,3,-123,-16
920,5G基站,2023-03-22 22:38:56 (233),1,1,3,3,-123,-15
921,5G基站,2023-03-22 22:38:57 (253),1,1,3,3,-122,-14
922,5G基站,2023-03-22 22:38:58 (299),1,1,3,3,-124,-16
923,5G基站,2023-03-22 22:38:59 (319),1,1,3,3,-123,-15
924,5G基站,2023-03-22 22:39:00 (334),1,1,3,3,-123,-16
925,5G基站,2023-03-22 22:39:01 (354),1,1,3,3,-123,-15
926,5G基站,2023-03-22 22:39:02 (394),1,1,3,3,-122,-15
927,5G基站,2023-03-22 22:39:03 (414),1,1,3,3,-123,-15
928,5G基站,2023-03-22 22:39:04 (434),1,1,3,3,-122,-16
929,5G基站,2023-03-22 22:39:05 (473),1,1,3,3,-122,-15
930,5G基站,2023-03-22 22:39:06 (484),1,1,3,3,-123,-15
931,5G基站,2023-03-22 22:39:07 (514),1,1,3,3,-123,-15
932,5G基站,2023-03-22 22:39:08 (534),1,1,3,3,-125,-17
933,5G基站,2023-03-22 22:39:09 (574),1,1,3,3,-125,-16
934,5G基站,2023-03-22 22:39:10 (579),1,1,3,3,-124,-15
935,5G基站,2023-03-22 22:39:11 (609),1,1,3,3,-123,-15
936,5G基站,2023-03-22 22:39:12 (634),1,1,3,3,-124,-16
937,5G基站,2023-03-22 22:39:13 (653),1,1,3,3,-124,-16
938,5G基站,2023-03-22 22:39:14 (719),1,1,3,3,-125,-16
939,5G基站,2023-03-22 22:39:15 (739),1,1,3,3,-125,-17
940,5G基站,2023-03-22 22:39:16 (734),1,1,3,3,-125,-16
941,5G基站,2023-03-22 22:39:17 (754),1,1,3,3,-125,-16
942,5G基站,2023-03-22 22:39:18 (793),1,1,3,3,-125,-16
943,5G基站,2023-03-22 22:39:19 (804),1,1,3,3,-125,-16
944,5G基站,2023-03-22 22:39:20 (849),1,1,3,3,-124,-16
945,5G基站,2023-03-22 22:39:21 (854),1,1,3,3,-124,-15
946,5G基站,2023-03-22 22:39:22 (894),1,1,3,3,-124,-15
947,5G基站,2023-03-22 22:39:23 (914),1,1,3,3,-124,-16
948,5G基站,2023-03-22 22:39:24 (929),1,1,3,3,-124,-16
949,5G基站,2023-03-22 22:39:25 (954),1,1,3,3,-124,-16
950,5G基站,2023-03-22 22:39:26 (994),1,1,3,3,-124,-16
951,5G基站,2023-03-22 22:39:28 (14),1,1,3,3,-125,-16
952,5G基站,2023-03-22 22:39:29 (34),1,1,3,3,-124,-15
953,5G基站,2023-03-22 22:39:30 (54),1,1,3,3,-123,-15
954,5G基站,2023-03-22 22:39:31 (77),1,1,3,3,-123,-15
955,5G基站,2023-03-22 22:39:32 (114),1,1,3,3,-123,-15
956,5G基站,2023-03-22 22:39:33 (134),1,1,3,3,-124,-15
957,5G基站,2023-03-22 22:39:34 (154),1,1,3,3,-124,-16
958,5G基站,2023-03-22 22:39:35 (194),1,1,3,3,-124,-16
959,5G基站,2023-03-22 22:39:36 (209),1,1,3,3,-124,-15
960,5G基站,2023-03-22 22:39:37 (234),1,1,3,3,-124,-15
961,5G基站,2023-03-22 22:39:38 (254),1,1,3,3,-124,-15
962,5G基站,2023-03-22 22:39:39 (299),1,1,3,3,-125,-16
963,5G基站,2023-03-22 22:39:40 (314),1,1,3,3,-122,-17
964,5G基站,2023-03-22 22:39:41 (329),1,1,3,3,-126,-17
965,5G基站,2023-03-22 22:39:42 (374),1,1,3,3,-124,-15
966,5G基站,2023-03-22 22:39:43 (378),1,1,3,3,-122,-14
967,5G基站,2023-03-22 22:39:44 (409),1,1,3,3,-122,-14
968,5G基站,2023-03-22 22:39:45 (434),1,1,3,3,-123,-15
969,5G基站,2023-03-22 22:39:46 (461),1,1,3,3,-123,-15
970,5G基站,2023-03-22 22:39:47 (479),1,1,3,3,-123,-15
971,5G基站,2023-03-22 22:39:48 (514),1,1,3,3,-124,-15
972,5G基站,2023-03-22 22:39:49 (529),1,1,3,3,-123,-15
973,5G基站,2023-03-22 22:39:50 (554),1,1,3,3,-123,-15
974,5G基站,2023-03-22 22:39:51 (594),1,1,3,3,-121,-15
975,5G基站,2023-03-22 22:39:52 (614),1,1,3,3,-123,-16
976,5G基站,2023-03-22 22:39:53 (634),1,1,3,3,-123,-17
977,5G基站,2023-03-22 22:39:54 (658),1,1,3,3,-123,-16
978,5G基站,2023-03-22 22:39:55 (684),1,1,3,3,-123,-15
979,5G基站,2023-03-22 22:39:56 (714),1,1,3,3,-122,-14
980,5G基站,2023-03-22 22:39:57 (729),1,1,3,3,-123,-15
981,5G基站,2023-03-22 22:39:58 (774),1,1,3,3,-123,-15
982,5G基站,2023-03-22 22:39:59 (779),1,1,3,3,-123,-16
983,5G基站,2023-03-22 22:40:00 (808),1,1,3,3,-123,-15
984,5G基站,2023-03-22 22:40:01 (834),1,1,3,3,-123,-15
985,5G基站,2023-03-22 22:40:02 (854),1,1,3,3,-123,-15
986,5G基站,2023-03-22 22:40:03 (879),1,1,3,3,-123,-15
987,5G基站,2023-03-22 22:40:04 (914),1,1,3,3,-123,-15
988,5G基站,2023-03-22 22:40:05 (934),1,1,3,3,-125,-16
989,5G基站,2023-03-22 22:40:06 (954),1,1,3,3,-123,-15
990,5G基站,2023-03-22 22:40:07 (993),1,1,3,3,-124,-15
991,5G基站,2023-03-22 22:40:09 (9),1,1,3,3,-124,-15
992,5G基站,2023-03-22 22:40:10 (54),1,1,3,3,-122,-16
993,5G基站,2023-03-22 22:40:11 (58),1,1,3,3,-124,-17
994,5G基站,2023-03-22 22:40:12 (89),1,1,3,3,-125,-16
995,5G基站,2023-03-22 22:40:13 (173),1,1,3,3,-124,-16
996,5G基站,2023-03-22 22:40:14 (139),1,1,3,3,-125,-16
997,5G基站,2023-03-22 22:40:15 (154),1,1,3,3,-125,-17
998,5G基站,2023-03-22 22:40:16 (194),1,1,3,3,-125,-17
999,5G基站,2023-03-22 22:40:17 (214),1,1,3,3,-125,-17
1000,5G基站,2023-03-22 22:40:18 (234),1,1,3,3,-126,-17
1001,5G基站,2023-03-22 22:40:19 (274),1,1,3,3,-125,-18
1002,5G基站,2023-03-22 22:40:20 (294),1,1,3,3,-125,-17
1003,5G基站,2023-03-22 22:40:21 (319),1,1,3,3,-125,-17
1004,5G基站,2023-03-22 22:40:22 (339),1,1,3,3,-125,-17
1005,5G基站,2023-03-22 22:40:23 (359),1,1,3,3,-122,-16
1006,5G基站,2023-03-22 22:40:24 (394),1,1,3,3,-125,-16
1007,5G基站,2023-03-22 22:40:25 (408),1,1,3,3,-125,-17
1008,5G基站,2023-03-22 22:40:26 (439),1,1,3,3,-125,-17
1009,5G基站,2023-03-22 22:40:27 (473),1,1,3,3,-125,-17
1010,5G基站,2023-03-22 22:40:28 (489),1,1,3,3,-125,-17
1011,5G基站,2023-03-22 22:40:29 (839),1,1,3,3,-123,-17
1012,5G基站,2023-03-22 22:40:30 (539),1,1,3,3,-125,-18
1013,5G基站,2023-03-22 22:40:31 (568),1,1,3,3,-125,-17
1014,5G基站,2023-03-22 22:40:32 (594),1,1,3,3,-125,-17
1015,5G基站,2023-03-22 22:40:33 (614),1,1,3,3,-125,-17
1016,5G基站,2023-03-22 22:40:34 (634),1,1,3,3,-125,-17
1017,5G基站,2023-03-22 22:40:35 (674),1,1,3,3,-125,-16
1018,5G基站,2023-03-22 22:40:36 (694),1,1,3,3,-125,-17
1019,5G基站,2023-03-22 22:40:37 (754),1,1,3,3,-125,-17
1020,5G基站,2023-03-22 22:40:38 (734),1,1,3,3,-125,-16
1021,5G基站,2023-03-22 22:40:39 (759),1,1,3,3,-125,-16
1022,5G基站,2023-03-22 22:40:40 (794),1,1,3,3,-126,-17
1023,5G基站,2023-03-22 22:40:41 (809),1,1,3,3,-126,-17
1024,5G基站,2023-03-22 22:40:42 (834),1,1,3,3,-126,-17
1025,5G基站,2023-03-22 22:40:43 (863),1,1,3,3,-126,-17
1026,5G基站,2023-03-22 22:40:44 (891),1,1,3,3,-127,-18
1027,5G基站,2023-03-22 22:40:45 (914),1,1,3,3,-125,-16
1028,5G基站,2023-03-22 22:40:46 (934),1,1,3,3,-126,-17
1029,5G基站,2023-03-22 22:40:47 (974),1,1,3,3,-126,-17
1030,5G基站,2023-03-22 22:40:49 (13),1,1,3,3,-128,-19
1031,5G基站,2023-03-22 22:40:50 (14),1,1,3,3,-128,-19
1032,5G基站,2023-03-22 22:40:51 (38),1,1,3,3,-125,-16
1033,5G基站,2023-03-22 22:40:52 (73),1,1,3,3,-124,-16
1034,5G基站,2023-03-22 22:40:53 (118),1,1,3,3,-124,-15
1035,5G基站,2023-03-22 22:40:54 (139),1,1,3,3,-124,-15
1036,5G基站,2023-03-22 22:40:55 (134),1,1,3,3,-127,-18
1037,5G基站,2023-03-22 22:40:56 (139),1,1,3,3,-128,-19
1038,5G基站,2023-03-22 22:40:57 (254),1,1,3,3,-126,-17
1039,5G基站,2023-03-22 22:40:58 (214),1,1,3,3,-125,-17
1040,5G基站,2023-03-22 22:40:59 (234),1,1,3,3,-125,-16
1041,5G基站,2023-03-22 22:41:00 (259),1,1,3,3,-124,-17
1042,5G基站,2023-03-22 22:41:01 (289),1,1,3,3,-125,-17
1043,5G基站,2023-03-22 22:41:02 (314),1,1,3,3,-125,-16
1044,5G基站,2023-03-22 22:41:03 (353),1,1,3,3,-126,-17
1045,5G基站,2023-03-22 22:41:04 (439),1,1,3,3,-126,-17
1046,5G基站,2023-03-22 22:41:05 (394),1,1,3,3,-126,-17
1047,5G基站,2023-03-22 22:41:06 (434),1,1,3,3,-126,-17
1048,5G基站,2023-03-22 22:41:07 (439),1,1,3,3,-127,-18
1049,5G基站,2023-03-22 22:41:08 (473),1,1,3,3,-126,-18
1050,5G基站,2023-03-22 22:41:09 (494),1,1,3,3,-127,-18
1051,5G基站,2023-03-22 22:41:10 (514),1,1,3,3,-127,-18
1052,5G基站,2023-03-22 22:41:11 (534),1,1,3,3,-127,-17
1053,5G基站,2023-03-22 22:41:12 (574),1,1,3,3,-127,-17
1054,5G基站,2023-03-22 22:41:13 (594),1,1,3,3,-127,-18
1055,5G基站,2023-03-22 22:41:14 (609),1,1,3,3,-126,-17
1056,5G基站,2023-03-22 22:41:15 (654),1,1,3,3,-125,-16
1057,5G基站,2023-03-22 22:41:16 (659),1,1,3,3,-125,-16
1058,5G基站,2023-03-22 22:41:17 (689),1,1,3,3,-126,-17
1059,5G基站,2023-03-22 22:41:18 (714),1,1,3,3,-125,-17
1060,5G基站,2023-03-22 22:41:19 (734),1,1,3,3,-126,-17
1061,5G基站,2023-03-22 22:41:20 (759),1,1,3,3,-125,-16
1062,5G基站,2023-03-22 22:41:21 (809),1,1,3,3,-125,-17
1063,5G基站,2023-03-22 22:41:22 (809),1,1,3,3,-125,-16
1064,5G基站,2023-03-22 22:41:23 (834),1,1,3,3,-125,-16
1065,5G基站,2023-03-22 22:41:24 (874),1,1,3,3,-125,-17
1066,5G基站,2023-03-22 22:41:25 (889),1,1,3,3,-126,-17
1067,5G基站,2023-03-22 22:41:26 (929),1,1,3,3,-126,-17
1068,5G基站,2023-03-22 22:41:27 (934),1,1,3,3,-126,-17
1069,5G基站,2023-03-22 22:41:29 (54),1,1,3,3,-127,-18
1070,5G基站,2023-03-22 22:41:29 (994),1,1,3,3,-126,-18
1071,5G基站,2023-03-22 22:41:31 (13),1,1,3,3,-127,-18
1072,5G基站,2023-03-22 22:41:32 (49),1,1,3,3,-126,-17
1073,5G基站,2023-03-22 22:41:33 (89),1,1,3,3,-127,-17
1074,5G基站,2023-03-22 22:41:34 (94),1,1,3,3,-128,-19
1075,5G基站,2023-03-22 22:41:35 (114),1,1,3,3,-127,-19
1076,5G基站,2023-03-22 22:41:36 (153),1,1,3,3,-127,-20
1077,5G基站,2023-03-22 22:41:37 (173),1,1,3,3,-130,-20
